Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Device,Keyword,Calculated_CR,CTR,CPC,CPA,CAC,ROI,ROAS,LTV,Conversion_Rate,Lead_Conversion_Rate,Cost_Per_Lead,Day_of_Week,Day_of_Month
Data Analytics Course,112.0,3639.0,185.6,27.0,7.0,0.0625,1517.0,2024-11-17,Tablet,analytics for data,0.0625,3.08,1.66,26.51,26.51,717.35,8.17,216.71,6.25,25.93,6.87,Sunday,17
Data Analytics Course,96.0,3858.0,199.81,15.0,7.0,0.07291666666666667,1672.0,2024-11-15,Mobile,data analytics online,0.07291666666666667,2.49,2.08,28.54,28.54,736.79,8.37,238.86,7.29,46.67,13.32,Friday,15
Data Analytics Course,0.0,3699.0,186.22,23.0,0.0,0.0,1218.0,2024-11-23,Tablet,analytics for data,0.0,0.0,0.0,0.0,0.0,554.07,6.54,0.0,,0.0,8.1,Saturday,23
Data Analytics Course,172.0,5955.0,216.07,15.0,7.0,0.040697674418604654,1323.0,2024-02-11,Mobile,learn data analytics,0.040697674418604654,2.89,1.26,30.87,30.87,512.3,6.12,189.0,4.07,46.67,14.4,Sunday,11
Data Analytics Course,134.0,5520.0,189.43,22.0,10.0,0.07462686567164178,1319.0,2024-11-30,Desktop,data analytics online,0.07462686567164178,2.43,1.41,18.94,18.94,596.3,6.96,131.9,7.46,45.45,8.61,Saturday,30
Data Analytics Course,148.0,3884.0,233.46,14.0,5.0,0.033783783783783786,1138.0,2024-11-11,Mobile,data analytics online,0.033783783783783786,3.81,1.58,46.69,46.69,387.45,4.87,227.6,3.38,35.71,16.68,Monday,11
Data Analytics Course,191.0,5361.0,220.04,17.0,10.0,0.05235602094240838,1034.0,2024-09-11,Mobile,analytics for data,0.05235602094240838,3.56,1.15,22.0,22.0,369.91,4.7,103.4,5.24,58.82,12.94,Wednesday,11
Data Analytics Course,168.0,5384.0,235.64,28.0,3.0,0.017857142857142856,0.0,2024-11-16,Mobile,data analytics course,0.017857142857142856,3.12,1.4,78.55,78.55,-100.0,0.0,0.0,1.79,10.71,8.42,Saturday,16
Data Analytics Course,84.0,4388.0,238.98,29.0,4.0,0.047619047619047616,1271.0,2024-11-14,Mobile,analytics for data,0.047619047619047616,1.91,2.84,59.74,59.74,431.84,5.32,317.75,4.76,13.79,8.24,Thursday,14
Data Analytics Course,80.0,5699.0,213.94,17.0,6.0,0.075,1511.0,2024-11-25,Mobile,learn data analytics,0.075,1.4,2.67,35.66,35.66,606.27,7.06,251.83,7.5,35.29,12.58,Monday,25
Data Analytics Course,136.0,3705.0,212.05,16.0,9.0,0.0661764705882353,1471.0,2024-11-14,Desktop,analytics for data,0.0661764705882353,3.67,1.56,23.56,23.56,593.7,6.94,163.44,6.62,56.25,13.25,Thursday,14
Data Analytics Course,0.0,3256.0,233.35,15.0,0.0,0.0,1106.0,2024-11-10,Tablet,analytics for data,7.0,0.0,0.0,0.0,0.0,373.97,4.74,0.0,,0.0,15.56,Sunday,10
Data Analytics Course,157.0,4026.0,192.69,19.0,3.0,0.01910828025477707,1028.0,2024-09-11,Tablet,analytics for data,0.01910828025477707,3.9,1.23,64.23,64.23,433.5,5.33,342.67,1.91,15.79,10.14,Wednesday,11
Data Analytics Course,0.0,3148.0,182.49,21.0,0.0,0.0,1493.0,2024-11-22,Tablet,data analytics course,3.0,0.0,0.0,0.0,0.0,718.13,8.18,0.0,,0.0,8.69,Friday,22
Data Analytics Course,137.0,5244.0,187.79,20.0,0.0,0.0,1915.0,2024-11-11,Tablet,online data analytics,0.0,2.61,1.37,0.0,0.0,919.76,10.2,0.0,0.0,0.0,9.39,Monday,11
Data Analytics Course,121.0,5220.0,200.98,21.0,5.0,0.04132231404958678,1773.0,2024-11-13,Desktop,data analytics online,0.04132231404958678,2.32,1.66,40.2,40.2,782.18,8.82,354.6,4.13,23.81,9.57,Wednesday,13
Data Analytics Course,169.0,5430.0,233.01,27.0,0.0,0.0,2000.0,2024-10-11,Mobile,learn data analytics,0.0,3.11,1.38,0.0,0.0,758.33,8.58,0.0,0.0,0.0,8.63,Friday,11
Data Analytics Course,83.0,4693.0,188.45,24.0,6.0,0.07228915662650602,1539.0,2024-11-16,Mobile,analytics for data,0.07228915662650602,1.77,2.27,31.41,31.41,716.66,8.17,256.5,7.23,25.0,7.85,Saturday,16
Data Analytics Course,175.0,4723.0,237.92,19.0,0.0,0.0,1906.0,2024-12-11,Mobile,online data analytics,0.0,3.71,1.36,0.0,0.0,701.11,8.01,0.0,0.0,0.0,12.52,Wednesday,11
Data Analytics Course,123.0,5812.0,180.11,25.0,4.0,0.032520325203252036,1293.0,2024-11-21,Tablet,data analytics online,0.032520325203252036,2.12,1.46,45.03,45.03,617.89,7.18,323.25,3.25,16.0,7.2,Thursday,21
Data Analytics Course,135.0,4611.0,0.0,17.0,7.0,0.05185185185185185,1697.0,2024-11-14,Desktop,online data analytics,0.05185185185185185,2.93,0.0,0.0,0.0,0.0,0.0,242.43,5.19,41.18,0.0,Thursday,14
Data Analytics Course,126.0,4960.0,228.68,30.0,3.0,0.023809523809523808,1114.0,2024-11-26,Mobile,online data analytics,0.023809523809523808,2.54,1.81,76.23,76.23,387.14,4.87,371.33,2.38,10.0,7.62,Tuesday,26
Data Analytics Course,171.0,4549.0,181.87,18.0,3.0,0.017543859649122806,1965.0,2024-11-09,Mobile,analytics for data,0.017543859649122806,3.76,1.06,60.62,60.62,980.44,10.8,655.0,1.75,16.67,10.1,Saturday,9
Data Analytics Course,185.0,4803.0,248.77,30.0,5.0,0.02702702702702703,1806.0,2024-05-11,Mobile,learn data analytics,0.02702702702702703,3.85,1.34,49.75,49.75,625.97,7.26,361.2,2.7,16.67,8.29,Saturday,11
Data Analytics Course,157.0,3164.0,227.73,20.0,3.0,0.01910828025477707,0.0,2024-11-20,Mobile,data analytics training,0.01910828025477707,4.96,1.45,75.91,75.91,-100.0,0.0,0.0,1.91,15.0,11.39,Wednesday,20
Data Analytics Course,123.0,3343.0,190.66,14.0,5.0,0.04065040650406504,1562.0,2024-11-17,Mobile,data analytics course,0.04065040650406504,3.68,1.55,38.13,38.13,719.26,8.19,312.4,4.07,35.71,13.62,Sunday,17
Data Analytics Course,122.0,5718.0,211.65,14.0,4.0,0.03278688524590164,1857.0,2024-11-19,Tablet,data analytics online,0.03278688524590164,2.13,1.73,52.91,52.91,777.39,8.77,464.25,3.28,28.57,15.12,Tuesday,19
Data Analytics Course,97.0,3754.0,180.42,24.0,10.0,0.10309278350515463,1011.0,2024-11-16,Tablet,analytics for data,0.10309278350515463,2.58,1.86,18.04,18.04,460.36,5.6,101.1,10.31,41.67,7.52,Saturday,16
Data Analytics Course,88.0,3684.0,198.73,30.0,4.0,0.045454545454545456,1195.0,2024-11-02,Mobile,online data analytics,0.045454545454545456,2.39,2.26,49.68,49.68,501.32,6.01,298.75,4.55,13.33,6.62,Saturday,2
Data Analytics Course,81.0,5068.0,204.53,0.0,0.0,0.0,1773.0,2024-03-11,Tablet,data analytics online,0.1111111111111111,1.6,2.53,0.0,0.0,766.87,8.67,0.0,0.0,,0.0,Monday,11
Data Analytics Course,96.0,5538.0,188.79,28.0,6.0,0.0625,1181.0,2024-11-18,Mobile,online data analytics,0.0625,1.73,1.97,31.46,31.46,525.56,6.26,196.83,6.25,21.43,6.74,Monday,18
Data Analytics Course,163.0,4813.0,190.77,22.0,8.0,0.049079754601226995,0.0,2024-11-25,Desktop,online data analytics,0.049079754601226995,3.39,1.17,23.85,23.85,-100.0,0.0,0.0,4.91,36.36,8.67,Monday,25
Data Analytics Course,0.0,3003.0,210.63,16.0,0.0,0.0,1756.0,2024-11-16,Tablet,data analytics training,10.0,0.0,0.0,0.0,0.0,733.69,8.34,0.0,,0.0,13.16,Saturday,16
Data Analytics Course,142.0,3348.0,242.31,12.0,8.0,0.056338028169014086,1220.0,2024-11-21,Tablet,online data analytics,0.056338028169014086,4.24,1.71,30.29,30.29,403.49,5.03,152.5,5.63,66.67,20.19,Thursday,21
Data Analytics Course,83.0,3926.0,186.63,21.0,5.0,0.060240963855421686,1407.0,2024-06-11,Tablet,data analytics online,0.060240963855421686,2.11,2.25,37.33,37.33,653.9,7.54,281.4,6.02,23.81,8.89,Tuesday,11
Data Analytics Course,188.0,3069.0,214.16,26.0,4.0,0.02127659574468085,1563.0,2024-11-14,Desktop,learn data analytics,0.02127659574468085,6.13,1.14,53.54,53.54,629.83,7.3,390.75,2.13,15.38,8.24,Thursday,14
Data Analytics Course,193.0,3978.0,231.8,20.0,3.0,0.015544041450777202,1126.0,2024-11-16,Mobile,online data analytics,0.015544041450777202,4.85,1.2,77.27,77.27,385.76,4.86,375.33,1.55,15.0,11.59,Saturday,16
Data Analytics Course,181.0,3652.0,206.2,27.0,7.0,0.03867403314917127,1690.0,2024-03-11,Tablet,analytics for data,0.03867403314917127,4.96,1.14,29.46,29.46,719.59,8.2,241.43,3.87,25.93,7.64,Monday,11
Data Analytics Course,199.0,4400.0,228.05,26.0,8.0,0.04020100502512563,1025.0,2024-09-11,Tablet,learn data analytics,0.04020100502512563,4.52,1.15,28.51,28.51,349.46,4.49,128.12,4.02,30.77,8.77,Wednesday,11
Data Analytics Course,167.0,5503.0,232.28,19.0,9.0,0.05389221556886228,1644.0,2024-05-11,Mobile,data analytics training,0.05389221556886228,3.03,1.39,25.81,25.81,607.77,7.08,182.67,5.39,47.37,12.23,Saturday,11
Data Analytics Course,189.0,4955.0,215.87,21.0,3.0,0.015873015873015872,1238.0,2024-11-17,Mobile,data analytics online,0.015873015873015872,3.81,1.14,71.96,71.96,473.49,5.73,412.67,1.59,14.29,10.28,Sunday,17
Data Analytics Course,125.0,3469.0,192.84,16.0,8.0,0.064,1259.0,2024-11-17,Desktop,data analytics course,0.064,3.6,1.54,24.1,24.1,552.87,6.53,157.38,6.4,50.0,12.05,Sunday,17
Data Analytics Course,166.0,4096.0,204.43,28.0,5.0,0.030120481927710843,1579.0,2024-11-06,Desktop,learn data analytics,0.030120481927710843,4.05,1.23,40.89,40.89,672.39,7.72,315.8,3.01,17.86,7.3,Wednesday,6
Data Analytics Course,181.0,5171.0,208.69,14.0,4.0,0.022099447513812154,1628.0,2024-11-23,Mobile,data analytics course,0.022099447513812154,3.5,1.15,52.17,52.17,680.1,7.8,407.0,2.21,28.57,14.91,Saturday,23
Data Analytics Course,0.0,4878.0,183.26,25.0,0.0,0.0,1986.0,2024-11-23,Desktop,learn data analytics,3.0,0.0,0.0,0.0,0.0,983.71,10.84,0.0,,0.0,7.33,Saturday,23
Data Analytics Course,127.0,3682.0,0.0,21.0,9.0,0.07086614173228346,1384.0,2024-11-22,Tablet,data analytics training,0.07086614173228346,3.45,0.0,0.0,0.0,0.0,0.0,153.78,7.09,42.86,0.0,Friday,22
Data Analytics Course,83.0,3933.0,214.61,29.0,6.0,0.07228915662650602,1427.0,2024-11-20,Tablet,data analytics training,0.07228915662650602,2.11,2.59,35.77,35.77,564.93,6.65,237.83,7.23,20.69,7.4,Wednesday,20
Data Analytics Course,80.0,3240.0,221.11,29.0,0.0,0.0,1263.0,2024-11-14,Desktop,learn data analytics,0.0,2.47,2.76,0.0,0.0,471.21,5.71,0.0,0.0,0.0,7.62,Thursday,14
Data Analytics Course,105.0,3030.0,185.91,24.0,5.0,0.047619047619047616,1263.0,2024-02-11,Desktop,data analytics course,0.047619047619047616,3.47,1.77,37.18,37.18,579.36,6.79,252.6,4.76,20.83,7.75,Sunday,11
Data Analytics Course,155.0,4676.0,219.3,26.0,0.0,0.0,1787.0,2024-02-11,Tablet,learn data analytics,0.0,3.31,1.41,0.0,0.0,714.87,8.15,0.0,0.0,0.0,8.43,Sunday,11
Data Analytics Course,185.0,185.0,208.41,25.0,3.0,0.016216216216216217,1006.0,2024-11-13,Mobile,data analytics training,0.016216216216216217,100.0,1.13,69.47,69.47,382.7,4.83,335.33,1.62,12.0,8.34,Wednesday,13
Data Analytics Course,132.0,5616.0,0.0,28.0,7.0,0.05303030303030303,1491.0,2024-11-26,Desktop,data analytics online,0.05303030303030303,2.35,0.0,0.0,0.0,0.0,0.0,213.0,5.3,25.0,0.0,Tuesday,26
Data Analytics Course,198.0,5736.0,227.53,14.0,9.0,0.045454545454545456,1607.0,2024-11-18,Mobile,learn data analytics,0.045454545454545456,3.45,1.15,25.28,25.28,606.28,7.06,178.56,4.55,64.29,16.25,Monday,18
Data Analytics Course,184.0,3641.0,189.0,22.0,7.0,0.03804347826086957,1905.0,2024-11-15,Tablet,data analytics training,0.03804347826086957,5.05,1.03,27.0,27.0,907.94,10.08,272.14,3.8,31.82,8.59,Friday,15
Data Analytics Course,190.0,5429.0,243.6,23.0,8.0,0.042105263157894736,0.0,2024-11-23,Tablet,data analytics course,0.042105263157894736,3.5,1.28,30.45,30.45,-100.0,0.0,0.0,4.21,34.78,10.59,Saturday,23
Data Analytics Course,127.0,4327.0,220.57,24.0,5.0,0.03937007874015748,1017.0,2024-11-21,Mobile,data analytics course,0.03937007874015748,2.94,1.74,44.11,44.11,361.08,4.61,203.4,3.94,20.83,9.19,Thursday,21
Data Analytics Course,130.0,5340.0,221.95,27.0,0.0,0.0,1488.0,2024-02-11,Tablet,data analytics online,0.0,2.43,1.71,0.0,0.0,570.42,6.7,0.0,0.0,0.0,8.22,Sunday,11
Data Analytics Course,172.0,3612.0,191.27,25.0,10.0,0.05813953488372093,1243.0,2024-11-18,Mobile,analytics for data,0.05813953488372093,4.76,1.11,19.13,19.13,549.87,6.5,124.3,5.81,40.0,7.65,Monday,18
Data Analytics Course,0.0,4195.0,226.79,27.0,0.0,0.0,1117.0,2024-11-13,Desktop,data analytics course,3.0,0.0,0.0,0.0,0.0,392.53,4.93,0.0,,0.0,8.4,Wednesday,13
Data Analytics Course,144.0,5968.0,224.21,21.0,6.0,0.041666666666666664,1993.0,2024-10-11,Desktop,online data analytics,0.041666666666666664,2.41,1.56,37.37,37.37,788.9,8.89,332.17,4.17,28.57,10.68,Friday,11
Data Analytics Course,148.0,5431.0,216.71,20.0,6.0,0.04054054054054054,1200.0,2024-11-20,Mobile,online data analytics,0.04054054054054054,2.73,1.46,36.12,36.12,453.74,5.54,200.0,4.05,30.0,10.84,Wednesday,20
Data Analytics Course,189.0,3420.0,181.35,26.0,6.0,0.031746031746031744,1692.0,2024-11-18,Desktop,data analytics training,0.031746031746031744,5.53,0.96,30.22,30.22,833.0,9.33,282.0,3.17,23.08,6.98,Monday,18
Data Analytics Course,143.0,4701.0,222.43,29.0,4.0,0.027972027972027972,1953.0,2024-07-11,Tablet,data analytics online,0.027972027972027972,3.04,1.56,55.61,55.61,778.03,8.78,488.25,2.8,13.79,7.67,Thursday,11
Data Analytics Course,185.0,4958.0,201.3,21.0,5.0,0.02702702702702703,1965.0,2024-11-06,Desktop,analytics for data,0.02702702702702703,3.73,1.09,40.26,40.26,876.15,9.76,393.0,2.7,23.81,9.59,Wednesday,6
Data Analytics Course,172.0,5295.0,204.31,26.0,8.0,0.046511627906976744,1218.0,2024-11-29,Tablet,data analytics course,0.046511627906976744,3.25,1.19,25.54,25.54,496.15,5.96,152.25,4.65,30.77,7.86,Friday,29
Data Analytics Course,121.0,3577.0,239.27,29.0,3.0,0.024793388429752067,1735.0,2024-11-26,Desktop,data analytics online,0.024793388429752067,3.38,1.98,79.76,79.76,625.12,7.25,578.33,2.48,10.34,8.25,Tuesday,26
Data Analytics Course,158.0,3766.0,222.89,27.0,0.0,0.0,1673.0,2024-11-22,Mobile,learn data analytics,0.0,4.2,1.41,0.0,0.0,650.59,7.51,0.0,0.0,0.0,8.26,Friday,22
Data Analytics Course,137.0,4287.0,231.9,14.0,7.0,0.051094890510948905,1829.0,2024-11-29,Desktop,analytics for data,0.051094890510948905,3.2,1.69,33.13,33.13,688.7,7.89,261.29,5.11,50.0,16.56,Friday,29
Data Analytics Course,150.0,5630.0,239.21,26.0,4.0,0.02666666666666667,1302.0,2024-11-30,Tablet,analytics for data,0.02666666666666667,2.66,1.59,59.8,59.8,444.29,5.44,325.5,2.67,15.38,9.2,Saturday,30
Data Analytics Course,93.0,4157.0,206.1,30.0,8.0,0.08602150537634409,1129.0,2024-11-08,Mobile,learn data analytics,0.08602150537634409,2.24,2.22,25.76,25.76,447.79,5.48,141.12,8.6,26.67,6.87,Friday,8
Data Analytics Course,101.0,5983.0,185.86,10.0,5.0,0.04950495049504951,1019.0,2024-11-06,Tablet,online data analytics,0.04950495049504951,1.69,1.84,37.17,37.17,448.26,5.48,203.8,4.95,50.0,18.59,Wednesday,6
Data Analytics Course,178.0,3109.0,180.7,25.0,10.0,0.056179775280898875,1709.0,2024-11-12,Desktop,data analytics course,0.056179775280898875,5.73,1.02,18.07,18.07,845.77,9.46,170.9,5.62,40.0,7.23,Tuesday,12
Data Analytics Course,96.0,3365.0,225.77,27.0,8.0,0.08333333333333333,1884.0,2024-11-30,Tablet,data analytics course,0.08333333333333333,2.85,2.35,28.22,28.22,734.48,8.34,235.5,8.33,29.63,8.36,Saturday,30
Data Analytics Course,170.0,5380.0,204.62,20.0,4.0,0.023529411764705882,1473.0,2024-11-15,Desktop,data analytics course,0.023529411764705882,3.16,1.2,51.16,51.16,619.87,7.2,368.25,2.35,20.0,10.23,Friday,15
Data Analytics Course,176.0,5036.0,221.48,13.0,3.0,0.017045454545454544,1072.0,2024-11-22,Mobile,data analytics training,0.017045454545454544,3.49,1.26,73.83,73.83,384.02,4.84,357.33,1.7,23.08,17.04,Friday,22
Data Analytics Course,178.0,4176.0,198.49,30.0,4.0,0.02247191011235955,1717.0,2024-11-12,Desktop,learn data analytics,0.02247191011235955,4.26,1.12,49.62,49.62,765.03,8.65,429.25,2.25,13.33,6.62,Tuesday,12
Data Analytics Course,99.0,5663.0,187.48,22.0,5.0,0.050505050505050504,1394.0,2024-11-29,Desktop,online data analytics,0.050505050505050504,1.75,1.89,37.5,37.5,643.55,7.44,278.8,5.05,22.73,8.52,Friday,29
Data Analytics Course,0.0,5852.0,181.96,19.0,0.0,0.0,1816.0,2024-11-22,Tablet,data analytics online,4.0,0.0,0.0,0.0,0.0,898.02,9.98,0.0,,0.0,9.58,Friday,22
Data Analytics Course,164.0,4725.0,224.43,18.0,10.0,0.06097560975609756,1140.0,2024-11-30,Mobile,data analytics training,0.06097560975609756,3.47,1.37,22.44,22.44,407.95,5.08,114.0,6.1,55.56,12.47,Saturday,30
Data Analytics Course,94.0,5762.0,202.12,23.0,5.0,0.05319148936170213,1694.0,2024-11-23,Tablet,online data analytics,0.05319148936170213,1.63,2.15,40.42,40.42,738.12,8.38,338.8,5.32,21.74,8.79,Saturday,23
Data Analytics Course,82.0,4773.0,226.66,10.0,6.0,0.07317073170731707,1189.0,2024-11-20,Desktop,data analytics training,0.07317073170731707,1.72,2.76,37.78,37.78,424.57,5.25,198.17,7.32,60.0,22.67,Wednesday,20
Data Analytics Course,194.0,4198.0,217.66,16.0,10.0,0.05154639175257732,1619.0,2024-11-29,Tablet,online data analytics,0.05154639175257732,4.62,1.12,21.77,21.77,643.82,7.44,161.9,5.15,62.5,13.6,Friday,29
Data Analytics Course,176.0,5314.0,188.23,17.0,8.0,0.045454545454545456,1725.0,2024-04-11,Mobile,analytics for data,0.045454545454545456,3.31,1.07,23.53,23.53,816.43,9.16,215.62,4.55,47.06,11.07,Thursday,11
Data Analytics Course,170.0,3401.0,235.7,10.0,0.0,0.0,1047.0,2024-11-15,Mobile,online data analytics,0.0,5.0,1.39,0.0,0.0,344.21,4.44,0.0,0.0,0.0,23.57,Friday,15
Data Analytics Course,144.0,3509.0,193.65,28.0,3.0,0.020833333333333332,1361.0,2024-11-16,Tablet,analytics for data,0.020833333333333332,4.1,1.34,64.55,64.55,602.81,7.03,453.67,2.08,10.71,6.92,Saturday,16
Data Analytics Course,127.0,4850.0,235.92,25.0,10.0,0.07874015748031496,1057.0,2024-12-11,Desktop,data analytics course,0.07874015748031496,2.62,1.86,23.59,23.59,348.03,4.48,105.7,7.87,40.0,9.44,Wednesday,11
Data Analytics Course,108.0,5245.0,227.35,12.0,5.0,0.046296296296296294,1384.0,2024-11-27,Tablet,data analytics training,0.046296296296296294,2.06,2.11,45.47,45.47,508.75,6.09,276.8,4.63,41.67,18.95,Wednesday,27
Data Analytics Course,96.0,5474.0,201.65,16.0,8.0,0.08333333333333333,1376.0,2024-11-29,Mobile,learn data analytics,0.08333333333333333,1.75,2.1,25.21,25.21,582.37,6.82,172.0,8.33,50.0,12.6,Friday,29
Data Analytics Course,103.0,4913.0,180.45,12.0,3.0,0.02912621359223301,1178.0,2024-11-28,Mobile,learn data analytics,0.02912621359223301,2.1,1.75,60.15,60.15,552.81,6.53,392.67,2.91,25.0,15.04,Thursday,28
Data Analytics Course,160.0,5975.0,212.18,14.0,0.0,0.0,1507.0,2024-04-11,Tablet,data analytics course,0.0,2.68,1.33,0.0,0.0,610.25,7.1,0.0,0.0,0.0,15.16,Thursday,11
Data Analytics Course,141.0,5451.0,246.96,13.0,4.0,0.028368794326241134,1725.0,2024-12-11,Tablet,learn data analytics,0.028368794326241134,2.59,1.75,61.74,61.74,598.49,6.98,431.25,2.84,30.77,19.0,Wednesday,11
Data Analytics Course,121.0,4538.0,216.98,27.0,4.0,0.03305785123966942,1874.0,2024-11-19,Desktop,data analytics course,0.03305785123966942,2.67,1.79,54.24,54.24,763.67,8.64,468.5,3.31,14.81,8.04,Tuesday,19
Data Analytics Course,176.0,4285.0,245.13,28.0,9.0,0.05113636363636364,1321.0,2024-08-11,Mobile,learn data analytics,0.05113636363636364,4.11,1.39,27.24,27.24,438.9,5.39,146.78,5.11,32.14,8.75,Sunday,11
Data Analytics Course,125.0,5041.0,228.64,21.0,6.0,0.048,1403.0,2024-11-29,Desktop,online data analytics,0.048,2.48,1.83,38.11,38.11,513.63,6.14,233.83,4.8,28.57,10.89,Friday,29
Data Analytics Course,0.0,5386.0,220.23,23.0,0.0,0.0,1462.0,2024-11-08,Desktop,data analytics online,5.0,0.0,0.0,0.0,0.0,563.85,6.64,0.0,,0.0,9.58,Friday,8
Data Analytics Course,137.0,5168.0,230.04,0.0,0.0,0.0,1377.0,2024-11-13,Desktop,data analytics course,0.051094890510948905,2.65,1.68,0.0,0.0,498.59,5.99,0.0,0.0,,0.0,Wednesday,13
Data Analytics Course,174.0,4308.0,190.54,24.0,10.0,0.05747126436781609,1948.0,2024-11-21,Tablet,data analytics online,0.05747126436781609,4.04,1.1,19.05,19.05,922.36,10.22,194.8,5.75,41.67,7.94,Thursday,21
Data Analytics Course,177.0,3884.0,219.75,29.0,5.0,0.02824858757062147,1626.0,2024-11-05,Desktop,analytics for data,0.02824858757062147,4.56,1.24,43.95,43.95,639.93,7.4,325.2,2.82,17.24,7.58,Tuesday,5
Data Analytics Course,155.0,4312.0,231.52,30.0,3.0,0.01935483870967742,1003.0,2024-06-11,Mobile,data analytics course,0.01935483870967742,3.59,1.49,77.17,77.17,333.22,4.33,334.33,1.94,10.0,7.72,Tuesday,11
Data Analytics Course,129.0,3482.0,184.89,23.0,9.0,0.06976744186046512,1667.0,2024-11-29,Mobile,online data analytics,0.06976744186046512,3.7,1.43,20.54,20.54,801.62,9.02,185.22,6.98,39.13,8.04,Friday,29
Data Analytics Course,91.0,4893.0,222.3,29.0,10.0,0.10989010989010989,1430.0,2024-11-21,Mobile,learn data analytics,0.10989010989010989,1.86,2.44,22.23,22.23,543.27,6.43,143.0,10.99,34.48,7.67,Thursday,21
Data Analytics Course,0.0,3075.0,239.32,12.0,0.0,0.0,1966.0,2024-11-22,Mobile,data analytics course,10.0,0.0,0.0,0.0,0.0,721.49,8.21,0.0,,0.0,19.94,Friday,22
Data Analytics Course,126.0,4558.0,195.36,23.0,3.0,0.023809523809523808,1020.0,2024-11-26,Desktop,online data analytics,0.023809523809523808,2.76,1.55,65.12,65.12,422.11,5.22,340.0,2.38,13.04,8.49,Tuesday,26
Data Analytics Course,87.0,3248.0,220.5,13.0,6.0,0.06896551724137931,1871.0,2024-11-28,Mobile,data analytics online,0.06896551724137931,2.68,2.53,36.75,36.75,748.53,8.49,311.83,6.9,46.15,16.96,Thursday,28
Data Analytics Course,0.0,5297.0,0.0,27.0,0.0,0.0,1268.0,2024-11-23,Desktop,data analytics course,9.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,Saturday,23
Data Analytics Course,107.0,3589.0,183.25,19.0,0.0,0.0,1571.0,2024-11-29,Desktop,data analytics course,0.0,2.98,1.71,0.0,0.0,757.3,8.57,0.0,0.0,0.0,9.64,Friday,29
Data Analytics Course,124.0,3383.0,224.63,21.0,7.0,0.056451612903225805,1263.0,2024-10-11,Desktop,data analytics online,0.056451612903225805,3.67,1.81,32.09,32.09,462.26,5.62,180.43,5.65,33.33,10.7,Friday,11
Data Analytics Course,124.0,5629.0,189.62,14.0,9.0,0.07258064516129033,1626.0,2024-11-27,Desktop,data analytics training,0.07258064516129033,2.2,1.53,21.07,21.07,757.5,8.58,180.67,7.26,64.29,13.54,Wednesday,27
Data Analytics Course,97.0,5914.0,226.47,15.0,7.0,0.07216494845360824,1889.0,2024-08-11,Tablet,online data analytics,0.07216494845360824,1.64,2.33,32.35,32.35,734.11,8.34,269.86,7.22,46.67,15.1,Sunday,11
Data Analytics Course,186.0,3314.0,237.84,11.0,5.0,0.026881720430107527,1864.0,2024-05-11,Tablet,data analytics online,0.026881720430107527,5.61,1.28,47.57,47.57,683.72,7.84,372.8,2.69,45.45,21.62,Saturday,11
